Arts & Entertainment,Food,Nightlife Spot,Outdoors & Recreation,Shop & Service,Travel & Transport,Greenspace_scaled
0.0,0.18003132665669264,0.0,0.0,0.31154281616956675,0.23137821315975915,0.06343760557658223
0.0,0.18003132665669264,0.0,0.2789429456511298,0.31154281616956675,0.0,0.2891032621631597
0.0,0.18003132665669264,0.22424382421757547,0.0,0.3931232644656452,0.0,0.036682822181012986
0.0,0.18003132665669264,0.44848764843515093,0.2789429456511298,0.1965616322328226,0.0,0.051697242080842296
0.2890648263178878,0.18003132665669264,0.0,0.0,0.3931232644656452,0.4627564263195183,0.30858686919574696
0.0,0.2853429017059389,0.0,0.2789429456511298,0.3931232644656452,0.0,0.33484789054315495
0.0,0.3600626533133853,0.22424382421757547,0.0,0.0,0.0,0.061495138544841746
0.0,0.0,0.22424382421757547,0.0,0.31154281616956675,0.23137821315975915,0.31712019461506125
0.0,0.0,0.0,0.44211410869774026,0.1965616322328226,0.0,0.24427168944924874
0.2890648263178878,0.4653742283626316,0.22424382421757547,0.0,0.704666080635212,0.0,0.04152632446941927
0.0,0.18003132665669264,0.22424382421757547,0.5578858913022596,0.0,0.0,0.1304344474894146
0.0,0.18003132665669264,0.35541805240316376,0.2789429456511298,0.0,0.0,0.1707860378413879
0.0,0.18003132665669264,0.0,0.0,0.1965616322328226,0.3667257913420846,0.06222868029898532
0.0,0.18003132665669264,0.22424382421757547,0.0,0.31154281616956675,0.0,0.14978836021742697
0.0,0.0,0.35541805240316376,0.0,0.31154281616956675,0.0,0.0793199931570872
0.0,0.4653742283626316,0.0,0.2789429456511298,0.3931232644656452,0.0,0.13258330827547082
0.2890648263178878,0.5400939799700779,0.44848764843515093,0.44211410869774026,0.7483798979693137,0.4627564263195183,0.06572962574841477
0.4581569099913262,0.5980511219807114,0.22424382421757547,0.5578858913022596,0.7862465289312904,0.0,0.24925878260663117
0.0,0.0,0.0,0.0,0.6230856323391335,0.0,0.34549948026698973
0.0,0.18003132665669264,0.0,0.0,0.5081044484023893,0.23137821315975915,0.3760821998874372
0.2890648263178878,0.5980511219807114,0.5796618766207392,0.44211410869774026,0.31154281616956675,0.3667257913420846,0.029401419256607646
0.0,0.0,0.0,0.0,0.3931232644656452,0.23137821315975915,0.04314470792499521
0.0,0.18003132665669264,0.35541805240316376,0.647685462377997,0.0,0.0,0.33477022171736615
0.2890648263178878,0.18003132665669264,0.0,0.2789429456511298,0.1965616322328226,0.0,0.15881993879490558
0.0,0.0,0.35541805240316376,0.44211410869774026,0.0,0.0,0.24967535979110703
0.0,0.18003132665669264,0.22424382421757547,0.0,0.4564019762583082,0.23137821315975915,0.052531897235886055
0.0,0.18003132665669264,0.22424382421757547,0.0,0.31154281616956675,0.0,0.027516944129942194
0.0,0.0,0.0,0.2789429456511298,0.4564019762583082,0.0,0.060353525839882335
0.0,0.18003132665669264,0.22424382421757547,0.0,0.31154281616956675,0.23137821315975915,0.34330628364969873
0.0,0.18003132665669264,0.22424382421757547,0.0,0.31154281616956675,0.0,0.13206352457144277
0.2890648263178878,0.4653742283626316,0.0,0.44211410869774026,0.4564019762583082,0.23137821315975915,0.06763366013075756
0.0,0.0,0.0,0.44211410869774026,0.5081044484023893,0.0,0.08193253846133736
0.0,0.3600626533133853,0.35541805240316376,0.647685462377997,0.5518182657364912,0.3667257913420846,0.9383264433932695
0.0,0.6228060637813823,0.35541805240316376,0.5578858913022596,0.3931232644656452,0.3667257913420846,0.12082437571353957
0.2890648263178878,0.18003132665669264,0.0,0.2789429456511298,0.3931232644656452,0.23137821315975915,0.04924820840465782
0.0,0.0,0.44848764843515093,0.44211410869774026,0.31154281616956675,0.23137821315975915,0.16755683521808973
0.2890648263178878,0.0,0.22424382421757547,0.5578858913022596,0.31154281616956675,0.0,0.295051619916671
0.0,0.3600626533133853,0.0,0.5578858913022596,0.5896848966984678,0.4627564263195183,0.3237104447725648
0.0,0.4180197953240188,0.22424382421757547,0.44211410869774026,0.1965616322328226,0.23137821315975915,0.41627396684937457
0.0,0.5980511219807114,0.22424382421757547,0.44211410869774026,0.5081044484023893,0.23137821315975915,0.6393069765171853
0.4581569099913262,0.4653742283626316,0.0,0.647685462377997,0.31154281616956675,0.5372435736804816,0.32268902141238504
0.0,0.2853429017059389,0.0,0.2789429456511298,0.3931232644656452,0.3667257913420846,0.16985612991518162
0.0,0.7507171300685704,0.44848764843515093,0.44211410869774026,0.5896848966984678,0.9999999999999999,0.01975267075593216
0.0,0.2853429017059389,0.22424382421757547,0.0,0.1965616322328226,0.3667257913420846,0.0663579711235302
0.0,0.4653742283626316,0.0,0.0,0.6230856323391335,0.5981040045018438,0.08554139185927498
0.0,0.0,0.22424382421757547,0.2789429456511298,0.3931232644656452,0.3667257913420846,1.0
0.0,0.9707860593768581,0.9525715106136458,0.8368288369533894,0.7273644709769791,0.5981040045018438,0.3816984757423831
0.0,0.8833940236866503,1.0,0.8842282173954805,0.7483798979693137,0.23137821315975915,0.06321198579870613
0.2890648263178878,0.3600626533133853,0.0,0.5578858913022596,0.1965616322328226,0.23137821315975915,0.24620182448414155
0.5781296526357756,0.7507171300685704,0.6295320036582306,0.647685462377997,0.5896848966984678,0.5372435736804816,0.4910179929855138
0.0,0.3600626533133853,0.0,0.44211410869774026,0.5518182657364912,0.3667257913420846,0.07387827649649154
0.5781296526357756,0.8360395906480376,0.44848764843515093,0.647685462377997,0.6529636084911308,0.4627564263195183,0.1831465045454194
0.2890648263178878,0.9234316263382453,0.7108361048063275,0.647685462377997,0.5896848966984678,0.0,0.035429628328797896
1.0,0.8360395906480376,0.8537758278758061,0.2789429456511298,0.4564019762583082,0.3667257913420846,0.10152824182369494
0.4581569099913262,0.5706858034118778,0.22424382421757547,0.647685462377997,0.5081044484023893,0.3667257913420846,0.08322464141097684
0.4581569099913262,0.5400939799700779,0.0,0.5578858913022596,0.5896848966984678,0.3667257913420846,0.1986116671846617
0.0,0.3600626533133853,0.22424382421757547,0.44211410869774026,0.5518182657364912,0.3667257913420846,0.15909069954955735
0.4581569099913262,0.5980511219807114,0.0,0.5578858913022596,0.6799915255571828,0.23137821315975915,0.05349067809073188
0.0,0.18003132665669264,0.0,0.44211410869774026,0.1965616322328226,0.3667257913420846,0.1686095744670847
0.0,0.7033626970299578,0.0,0.0,0.1965616322328226,0.3667257913420846,0.08956246560258006
0.2890648263178878,0.0,0.44848764843515093,0.0,0.1965616322328226,0.0,0.2747296165534425
0.0,0.18003132665669264,0.0,0.44211410869774026,0.1965616322328226,0.0,0.037813108391253764
0.0,0.7507171300685704,0.6295320036582306,0.44211410869774026,0.5081044484023893,0.5981040045018438,0.06467722588531552
0.0,0.7907547327201654,0.5796618766207392,0.5578858913022596,0.6799915255571828,0.3667257913420846,0.11676983664508578
0.8671944789536634,1.0,0.9350799290239029,0.9266284080291267,0.767944792427875,0.6495607655709433,0.0
0.0,0.5400939799700779,0.22424382421757547,0.2789429456511298,0.4564019762583082,0.0,0.4587203615674369
0.5781296526357756,0.9887055987358967,0.9849500560613944,1.0,0.7483798979693137,0.7334515826841692,0.013460052811146178
0.4581569099913262,0.5400939799700779,0.5206780355557716,0.7210570543488701,0.5081044484023893,0.6495607655709433,0.22694343148818874
0.5781296526357756,0.891910534276641,0.8298007536825656,0.783091851446946,0.6230856323391335,0.4627564263195183,0.4980146645020234
0.0,0.18003132665669264,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.0,0.31492276187978707
0.0,0.18003132665669264,0.0,0.0,0.4564019762583082,0.0,0.19824363632795172
0.0,0.0,0.44848764843515093,0.44211410869774026,0.0,0.0,0.1939610501216783
0.0,0.0,0.44848764843515093,0.2789429456511298,0.1965616322328226,0.0,0.10312045282240798
0.0,0.0,0.0,0.44211410869774026,0.0,0.0,0.004047657761930546
0.0,0.0,0.0,0.2789429456511298,0.1965616322328226,0.23137821315975915,0.009306508788823144
0.0,0.18003132665669264,0.22424382421757547,0.0,0.3931232644656452,0.23137821315975915,0.044996303192261
0.0,0.4653742283626316,0.44848764843515093,0.0,0.5081044484023893,0.5372435736804816,0.10451176984791101
0.2890648263178878,0.2853429017059389,0.0,0.0,0.31154281616956675,0.0,0.09792876404011644
0.0,0.0,0.35541805240316376,0.0,0.3931232644656452,0.0,0.35050633146377824
0.2890648263178878,0.2853429017059389,0.22424382421757547,0.0,0.3931232644656452,0.23137821315975915,0.1709624642171536
0.0,0.0,0.22424382421757547,0.2789429456511298,0.31154281616956675,0.0,0.11610033946609674
0.2890648263178878,0.5706858034118778,0.22424382421757547,0.2789429456511298,0.704666080635212,0.4627564263195183,0.03821075152376087
0.0,0.2853429017059389,0.0,0.0,0.1965616322328226,0.0,0.21985894096664962
0.5781296526357756,0.5980511219807114,0.22424382421757547,0.5578858913022596,0.704666080635212,0.3667257913420846,0.06539389274519462
0.0,0.3600626533133853,0.35541805240316376,0.2789429456511298,0.4564019762583082,0.23137821315975915,0.20251099561146116
0.0,0.4180197953240188,0.22424382421757547,0.2789429456511298,0.5081044484023893,0.0,0.25757877736207385
0.0,0.4180197953240188,0.0,0.0,0.31154281616956675,0.0,0.23579268411566245
0.2890648263178878,0.18003132665669264,0.0,0.0,0.4564019762583082,0.0,0.19657396722317952
0.0,0.0,0.35541805240316376,0.44211410869774026,0.1965616322328226,0.0,0.04370895976178095
0.0,0.0,0.0,0.2789429456511298,0.1965616322328226,0.23137821315975915,0.01593327763558908
0.0,0.18003132665669264,0.0,0.2789429456511298,0.31154281616956675,0.0,0.022255397666505545
0.0,0.18003132665669264,0.0,0.2789429456511298,0.3931232644656452,0.0,0.5831293008967346
0.2890648263178878,0.0,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.0,0.10857044882549385
0.0,0.18003132665669264,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.0,0.24109779529038364
0.0,0.0,0.22424382421757547,0.44211410869774026,0.1965616322328226,0.23137821315975915,0.21910954901306343
0.0,0.18003132665669264,0.0,0.0,0.4564019762583082,0.23137821315975915,0.10726945259551576
0.2890648263178878,0.2853429017059389,0.22424382421757547,0.44211410869774026,0.1965616322328226,0.0,0.40691168888302603
0.0,0.18003132665669264,0.0,0.0,0.31154281616956675,0.0,0.17752398333656783
0.0,0.18003132665669264,0.35541805240316376,0.0,0.1965616322328226,0.0,0.03801445968581878
0.0,0.0,0.22424382421757547,0.2789429456511298,0.0,0.0,0.02486083373232571
0.0,0.0,0.22424382421757547,0.2789429456511298,0.31154281616956675,0.0,0.049802844455133735
0.0,0.18003132665669264,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.0,0.05708047257920866
0.0,0.0,0.22424382421757547,0.0,0.3931232644656452,0.0,0.25739506888704183
0.0,0.18003132665669264,0.0,0.2789429456511298,0.31154281616956675,0.0,0.03203421739536624
0.0,0.3600626533133853,0.22424382421757547,0.44211410869774026,0.1965616322328226,0.3667257913420846,0.1517807895130638
0.4581569099913262,0.5980511219807114,0.5206780355557716,0.0,0.704666080635212,0.0,0.13453686562067063
0.0,0.3600626533133853,0.0,0.44211410869774026,0.5518182657364912,0.3667257913420846,0.029665554110993652
0.2890648263178878,0.4653742283626316,0.5206780355557716,0.2789429456511298,0.704666080635212,0.0,0.036785134491923166
0.0,0.18003132665669264,0.0,0.0,0.0,0.0,0.14231933125066756
0.0,0.3600626533133853,0.5206780355557716,0.647685462377997,0.1965616322328226,0.3667257913420846,0.3351767938390922
0.0,0.2853429017059389,0.35541805240316376,0.2789429456511298,0.1965616322328226,0.0,0.30905457321373914
0.0,0.4180197953240188,0.22424382421757547,0.2789429456511298,0.5518182657364912,0.0,0.22413701475112852
0.0,0.2853429017059389,0.35541805240316376,0.44211410869774026,0.31154281616956675,0.0,0.12886607063662825
0.0,0.5400939799700779,0.0,0.2789429456511298,0.6799915255571828,0.23137821315975915,0.315828317489161
0.0,0.18003132665669264,0.0,0.0,0.3931232644656452,0.23137821315975915,0.2284691811213535
0.2890648263178878,0.18003132665669264,0.22424382421757547,0.0,0.0,0.23137821315975915,0.17815283342814478
0.0,0.0,0.22424382421757547,0.5578858913022596,0.1965616322328226,0.0,0.30034361457593467
0.0,0.5706858034118778,0.6295320036582306,0.5578858913022596,0.4564019762583082,0.5372435736804816,0.034773176630686395
0.2890648263178878,0.5400939799700779,0.0,0.5578858913022596,0.31154281616956675,0.3667257913420846,0.3019348756678823
0.0,0.5706858034118778,0.44848764843515093,0.2789429456511298,0.5081044484023893,0.3667257913420846,0.2139762970378382
0.4581569099913262,0.5054118310142265,0.35541805240316376,0.7210570543488701,0.7273644709769791,0.6495607655709433,0.030094634624039173
0.0,0.6228060637813823,0.0,0.44211410869774026,0.6230856323391335,0.3667257913420846,0.19551104512275327
0.0,0.5054118310142265,0.0,0.5578858913022596,0.31154281616956675,0.3667257913420846,0.3217268479064613
0.2890648263178878,0.4653742283626316,0.0,0.44211410869774026,0.3931232644656452,0.3667257913420846,0.1945977150913501
0.0,0.0,0.0,0.0,0.1965616322328226,0.0,0.03884137121127883
0.0,0.18003132665669264,0.0,0.44211410869774026,0.0,0.0,0.14230698509150386
0.0,0.2853429017059389,0.22424382421757547,0.2789429456511298,0.0,0.0,0.002693315526653667
0.2890648263178878,0.4180197953240188,0.0,0.44211410869774026,0.31154281616956675,0.0,0.3016647401642238
0.0,0.3600626533133853,0.22424382421757547,0.44211410869774026,0.1965616322328226,0.23137821315975915,0.08790856128341057
0.0,0.18003132665669264,0.0,0.2789429456511298,0.4564019762583082,0.0,0.04126804827543551
0.0,0.5400939799700779,0.44848764843515093,0.0,0.3931232644656452,0.0,0.1811788483066376
0.0,0.2853429017059389,0.22424382421757547,0.2789429456511298,0.3931232644656452,0.23137821315975915,0.20477257818773054
0.0,0.4180197953240188,0.35541805240316376,0.2789429456511298,0.31154281616956675,0.0,0.12362121539062695
0.0,0.4180197953240188,0.0,0.44211410869774026,0.31154281616956675,0.3667257913420846,0.1753598833750318
0.0,0.0,0.22424382421757547,0.5578858913022596,0.31154281616956675,0.0,0.5568787800441458
0.0,0.3600626533133853,0.22424382421757547,0.0,0.0,0.0,0.12251729292071159
0.2890648263178878,0.3600626533133853,0.44848764843515093,0.5578858913022596,0.31154281616956675,0.0,0.2854256623084494
0.0,0.5400939799700779,0.44848764843515093,0.44211410869774026,0.8034383677671774,0.0,0.5282954926028021
0.2890648263178878,0.4653742283626316,0.44848764843515093,0.2789429456511298,0.5518182657364912,0.23137821315975915,0.09813134306127248
0.0,0.0,0.22424382421757547,0.5578858913022596,0.0,0.0,0.193544417126962
0.0,0.4180197953240188,0.22424382421757547,0.44211410869774026,0.3931232644656452,0.23137821315975915,0.027928014710771342
0.0,0.4180197953240188,0.35541805240316376,0.0,0.6230856323391335,0.3667257913420846,0.07566183959577275
0.4581569099913262,0.3600626533133853,0.22424382421757547,0.5578858913022596,0.31154281616956675,0.23137821315975915,0.3847948183512226
0.0,0.4180197953240188,0.5206780355557716,0.44211410869774026,0.31154281616956675,0.23137821315975915,0.15265348518248614
0.0,0.7780824486374041,0.22424382421757547,0.5578858913022596,0.5518182657364912,0.4627564263195183,0.44958665114396495
0.0,0.0,0.22424382421757547,0.5578858913022596,0.5518182657364912,0.0,0.16849790962299455
0.2890648263178878,0.685443157670919,0.5796618766207392,0.44211410869774026,0.6230856323391335,0.0,0.28241403026102074
0.0,0.18003132665669264,0.35541805240316376,0.647685462377997,0.4564019762583082,0.0,0.6201273461778742
0.0,0.0,0.0,0.2789429456511298,0.3931232644656452,0.23137821315975915,0.3770863372322847
0.0,0.18003132665669264,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.0,0.058504563159555115
0.0,0.18003132665669264,0.22424382421757547,0.0,0.31154281616956675,0.0,0.06873507504494114
0.0,0.3600626533133853,0.0,0.0,0.6529636084911308,0.0,0.24714283481963614
0.0,0.2853429017059389,0.0,0.0,0.31154281616956675,0.0,0.3284908205330586
0.0,0.18003132665669264,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.0,0.3334512807121542
0.0,0.0,0.22424382421757547,0.0,0.3931232644656452,0.23137821315975915,0.26589867936278183
0.2890648263178878,0.2853429017059389,0.0,0.44211410869774026,0.1965616322328226,0.23137821315975915,0.07842654883084496
0.0,0.2853429017059389,0.22424382421757547,0.2789429456511298,0.3931232644656452,0.23137821315975915,0.023817823114393056
0.0,0.4180197953240188,0.22424382421757547,0.0,0.6529636084911308,0.3667257913420846,0.23096806001993647
0.0,0.2853429017059389,0.22424382421757547,0.2789429456511298,0.3931232644656452,0.3667257913420846,0.20806663502086628
0.2890648263178878,0.18003132665669264,0.0,0.2789429456511298,0.5518182657364912,0.3667257913420846,0.350863318003633
0.5781296526357756,0.7780824486374041,0.44848764843515093,0.647685462377997,0.7483798979693137,0.3667257913420846,0.12924093737226627
0.0,0.0,0.0,0.647685462377997,0.1965616322328226,0.0,0.05178117511029727
0.0,0.18003132665669264,0.0,0.0,0.31154281616956675,0.23137821315975915,0.16296339801128348
0.0,0.2853429017059389,0.0,0.44211410869774026,0.3931232644656452,0.0,0.2131860114257901
0.0,0.18003132665669264,0.44848764843515093,0.44211410869774026,0.5081044484023893,0.23137821315975915,0.025389537000655844
0.2890648263178878,0.0,0.22424382421757547,0.2789429456511298,0.31154281616956675,0.23137821315975915,0.1864205984654008
0.0,0.3600626533133853,0.35541805240316376,0.44211410869774026,0.5081044484023893,0.0,0.03940142056647469
0.0,0.3600626533133853,0.44848764843515093,0.0,0.31154281616956675,0.4627564263195183,0.1530867530381274
0.0,0.18003132665669264,0.35541805240316376,0.44211410869774026,0.31154281616956675,0.3667257913420846,0.20276662061158204
0.0,0.18003132665669264,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.0,0.05346789007433653
0.4581569099913262,0.8462263983267513,0.744921859773347,0.647685462377997,0.7862465289312904,0.4627564263195183,0.2997259861574984
0.0,0.3600626533133853,0.35541805240316376,0.0,0.7862465289312904,0.3667257913420846,0.07298066747660369
0.0,0.685443157670919,0.44848764843515093,0.44211410869774026,0.5081044484023893,0.3667257913420846,0.13934952516161803
0.0,0.18003132665669264,0.22424382421757547,0.44211410869774026,0.3931232644656452,0.0,0.254783832473333
0.2890648263178878,0.3600626533133853,0.22424382421757547,0.44211410869774026,0.6230856323391335,0.6495607655709433,0.06865141883435369
0.2890648263178878,0.4653742283626316,0.44848764843515093,0.44211410869774026,0.31154281616956675,0.3667257913420846,0.2573589483704132
0.2890648263178878,0.6454055550193243,0.5796618766207392,0.783091851446946,0.7273644709769791,0.3667257913420846,0.1891583497642017
0.0,0.18003132665669264,0.0,0.2789429456511298,0.3931232644656452,0.3667257913420846,0.3872554509393686
0.4581569099913262,0.0,0.35541805240316376,0.2789429456511298,0.1965616322328226,0.0,0.47077668917189686
0.2890648263178878,0.0,0.0,0.0,0.0,0.23137821315975915,0.06085565979677915
0.0,0.6228060637813823,0.44848764843515093,0.2789429456511298,0.31154281616956675,0.0,0.0955192239919022
0.0,0.0,0.35541805240316376,0.2789429456511298,0.1965616322328226,0.0,0.21061221501750244
0.8671944789536634,0.9581137752940967,0.5206780355557716,0.7210570543488701,1.0,0.5372435736804816,0.22124921084819343
0.0,0.2853429017059389,0.35541805240316376,0.5578858913022596,0.5518182657364912,0.23137821315975915,0.09851855273197671
0.0,0.2853429017059389,0.22424382421757547,0.5578858913022596,0.31154281616956675,0.0,0.03782365108992705
0.0,0.4180197953240188,0.35541805240316376,0.647685462377997,0.5896848966984678,0.4627564263195183,0.12826496133190526
0.0,0.2853429017059389,0.22424382421757547,0.2789429456511298,0.5081044484023893,0.0,0.15059372063907794
0.0,0.18003132665669264,0.22424382421757547,0.2789429456511298,0.4564019762583082,0.0,0.10143089686091557
0.0,0.5400939799700779,0.0,0.44211410869774026,0.5896848966984678,0.23137821315975915,0.3113795658270453
0.5781296526357756,0.5054118310142265,0.5796618766207392,0.5578858913022596,0.5518182657364912,0.5981040045018438,0.489836850813641
0.0,0.0,0.22424382421757547,0.0,0.31154281616956675,0.0,0.011267102356449437
0.2890648263178878,0.2853429017059389,0.44848764843515093,0.0,0.5081044484023893,0.0,0.07971904737026235
0.0,0.2853429017059389,0.22424382421757547,0.44211410869774026,0.0,0.0,0.3007767819059436
0.0,0.0,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.0,0.17481528653782646
0.0,0.18003132665669264,0.22424382421757547,0.2789429456511298,0.31154281616956675,0.23137821315975915,0.44123247030230217
0.0,0.0,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.0,0.08179455771719621
0.2890648263178878,0.2853429017059389,0.35541805240316376,0.44211410869774026,0.3931232644656452,0.23137821315975915,0.14269212680412577
0.2890648263178878,0.2853429017059389,0.22424382421757547,0.2789429456511298,0.1965616322328226,0.23137821315975915,0.044870915767606004
0.0,0.4653742283626316,0.6295320036582306,0.2789429456511298,0.6230856323391335,0.23137821315975915,0.17579772293335313
0.0,0.18003132665669264,0.0,0.44211410869774026,0.1965616322328226,0.0,0.10899233561419566
0.0,0.4653742283626316,0.5206780355557716,0.0,0.4564019762583082,0.0,0.03528676011046662
0.0,0.18003132665669264,0.22424382421757547,0.0,0.31154281616956675,0.0,0.014377524565966075
0.0,0.18003132665669264,0.0,0.0,0.4564019762583082,0.0,0.053622226704933704
0.0,0.18003132665669264,0.0,0.44211410869774026,0.1965616322328226,0.0,0.24088710161029234
0.2890648263178878,0.18003132665669264,0.44848764843515093,0.44211410869774026,0.4564019762583082,0.3667257913420846,0.02179791642722154
0.2890648263178878,0.0,0.0,0.0,0.31154281616956675,0.23137821315975915,0.05113769742849651
0.0,0.18003132665669264,0.22424382421757547,0.2789429456511298,0.31154281616956675,0.0,0.17938569195274
0.0,0.0,0.35541805240316376,0.0,0.31154281616956675,0.0,0.012817336167889142
0.0,0.2853429017059389,0.0,0.0,0.31154281616956675,0.0,0.281250848700275
0.2890648263178878,0.18003132665669264,0.0,0.0,0.3931232644656452,0.0,0.1786146885900013
0.6711877414712396,0.6228060637813823,0.0,0.44211410869774026,0.767944792427875,0.0,0.18906919986992501
0.0,0.2853429017059389,0.0,0.5578858913022596,0.3931232644656452,0.0,0.03564021562149715
0.2890648263178878,0.18003132665669264,0.0,0.2789429456511298,0.1965616322328226,0.23137821315975915,0.08077737701090434
0.0,0.3600626533133853,0.35541805240316376,0.5578858913022596,0.31154281616956675,0.0,0.1863535981789635
0.0,0.0,0.22424382421757547,0.44211410869774026,0.31154281616956675,0.23137821315975915,0.10751547455091884
